,skull_thershold,raise_thershold,win_count_score,win_count_elim
549,0.875,1.0,4303.0,65.0
550,0.9166666666666666,0.0,4416.0,0.0
551,0.9166666666666666,0.041666666666666664,4473.0,0.0
552,0.9166666666666666,0.08333333333333333,4528.0,1.0
553,0.9166666666666666,0.125,4643.0,0.0
554,0.9166666666666666,0.16666666666666666,4813.0,1.0
555,0.9166666666666666,0.20833333333333331,4800.0,5.0
556,0.9166666666666666,0.25,4838.0,3.0
557,0.9166666666666666,0.29166666666666663,4994.0,5.0
558,0.9166666666666666,0.3333333333333333,5160.0,2.0
559,0.9166666666666666,0.375,5168.0,7.0
560,0.9166666666666666,0.41666666666666663,5274.0,13.0
561,0.9166666666666666,0.4583333333333333,5287.0,10.0
562,0.9166666666666666,0.5,5416.0,11.0
563,0.9166666666666666,0.5416666666666666,5331.0,22.0
564,0.9166666666666666,0.5833333333333333,5471.0,18.0
565,0.9166666666666666,0.625,5440.0,28.0
566,0.9166666666666666,0.6666666666666666,5367.0,30.0
567,0.9166666666666666,0.7083333333333333,5324.0,37.0
568,0.9166666666666666,0.75,5371.0,46.0
569,0.9166666666666666,0.7916666666666666,5151.0,35.0
570,0.9166666666666666,0.8333333333333333,5020.0,52.0
571,0.9166666666666666,0.875,4911.0,51.0
572,0.9166666666666666,0.9166666666666666,4777.0,45.0
573,0.9166666666666666,0.9583333333333333,4477.0,72.0
574,0.9166666666666666,1.0,4372.0,55.0
575,0.9583333333333333,0.0,4611.0,0.0
576,0.9583333333333333,0.041666666666666664,4600.0,0.0
577,0.9583333333333333,0.08333333333333333,4688.0,0.0
578,0.9583333333333333,0.125,4762.0,1.0
579,0.9583333333333333,0.16666666666666666,4864.0,0.0
580,0.9583333333333333,0.20833333333333331,4901.0,2.0
581,0.9583333333333333,0.25,5081.0,1.0
582,0.9583333333333333,0.29166666666666663,5207.0,4.0
583,0.9583333333333333,0.3333333333333333,5118.0,4.0
584,0.9583333333333333,0.375,5310.0,8.0
585,0.9583333333333333,0.41666666666666663,5410.0,7.0
586,0.9583333333333333,0.4583333333333333,5304.0,11.0
587,0.9583333333333333,0.5,5350.0,14.0
588,0.9583333333333333,0.5416666666666666,5430.0,17.0
589,0.9583333333333333,0.5833333333333333,5479.0,11.0
590,0.9583333333333333,0.625,5533.0,22.0
591,0.9583333333333333,0.6666666666666666,5438.0,26.0
592,0.9583333333333333,0.7083333333333333,5392.0,31.0
593,0.9583333333333333,0.75,5446.0,40.0
594,0.9583333333333333,0.7916666666666666,5235.0,48.0
595,0.9583333333333333,0.8333333333333333,5173.0,40.0
596,0.9583333333333333,0.875,5002.0,44.0
597,0.9583333333333333,0.9166666666666666,4947.0,58.0
598,0.9583333333333333,0.9583333333333333,4728.0,64.0
599,0.9583333333333333,1.0,4469.0,57.0
600,1.0,0.0,4722.0,0.0
601,1.0,0.041666666666666664,4714.0,1.0
602,1.0,0.08333333333333333,4843.0,2.0
603,1.0,0.125,4877.0,0.0
604,1.0,0.16666666666666666,4969.0,2.0
605,1.0,0.20833333333333331,5121.0,0.0
606,1.0,0.25,5214.0,3.0
607,1.0,0.29166666666666663,5271.0,5.0
608,1.0,0.3333333333333333,5394.0,2.0
609,1.0,0.375,5428.0,5.0
610,1.0,0.41666666666666663,5590.0,13.0
611,1.0,0.4583333333333333,5488.0,11.0
612,1.0,0.5,5596.0,15.0
613,1.0,0.5416666666666666,5649.0,11.0
614,1.0,0.5833333333333333,5610.0,19.0
615,1.0,0.625,5649.0,19.0
616,1.0,0.6666666666666666,5704.0,14.0
617,1.0,0.7083333333333333,5571.0,28.0
618,1.0,0.75,5334.0,29.0
619,1.0,0.7916666666666666,5425.0,24.0
620,1.0,0.8333333333333333,5191.0,34.0
621,1.0,0.875,5152.0,34.0
622,1.0,0.9166666666666666,4859.0,45.0
623,1.0,0.9583333333333333,4717.0,40.0
624,1.0,1.0,4641.0,59.0
