,player_type,player,result
940,nice,0,win via score
941,nice,0,win via score
942,rand,1,win via score
943,nice,0,win via score
944,rand,3,win via score
945,rand,3,win via score
946,nice,0,win via score
947,rand,3,win via score
948,nice,0,win via score
949,rand,2,win via score
950,nice,0,win via score
951,rand,1,win via score
952,rand,3,win via score
953,nice,0,win via score
954,rand,3,win via score
955,rand,1,win via elim
956,rand,3,win via score
957,nice,0,win via score
958,rand,2,win via score
959,rand,1,win via score
960,nice,0,win via score
961,nice,0,win via score
962,nice,0,win via score
963,nice,0,win via score
964,rand,1,win via score
965,rand,2,win via score
966,rand,2,win via score
967,nice,0,win via score
968,nice,0,win via score
969,nice,0,win via score
970,nice,0,win via score
971,nice,0,win via score
972,rand,2,win via score
973,rand,3,win via score
974,nice,0,win via score
975,rand,3,win via score
976,rand,3,win via score
977,rand,3,win via score
978,nice,0,win via score
979,nice,0,win via score
980,nice,0,win via score
981,rand,1,win via score
982,rand,2,win via score
983,nice,0,win via score
984,rand,3,win via score
985,rand,2,win via score
986,rand,1,win via score
987,nice,0,win via score
988,rand,3,win via score
989,rand,1,win via score
990,rand,2,win via score
991,nice,0,win via score
992,nice,0,win via score
993,rand,1,win via score
994,rand,2,win via score
995,rand,1,win via score
996,nice,0,win via score
997,rand,2,win via score
998,rand,3,win via score
999,nice,0,win via score
1000,rand,1,win via score
1001,nice,0,win via score
1002,nice,0,win via score
1003,nice,0,win via score
1004,rand,2,win via score
1005,rand,2,win via score
1006,rand,1,win via score
1007,nice,0,win via score
1008,rand,1,win via score
1009,nice,0,win via score
1010,nice,0,win via score
1011,nice,0,win via score
1012,rand,3,win via score
1013,rand,1,win via score
1014,nice,0,win via score
1015,rand,1,win via score
1016,rand,3,win via score
1017,rand,3,win via score
1018,nice,0,win via score
1019,nice,0,win via score
1020,rand,1,win via score
1021,nice,0,win via score
1022,nice,0,win via score
1023,rand,3,win via score
1024,rand,3,win via score
1025,rand,1,win via score
1026,nice,0,win via score
1027,rand,3,win via score
1028,nice,0,win via score
1029,nice,0,win via score
1030,rand,1,win via score
1031,rand,3,win via score
1032,nice,0,win via score
1033,rand,1,win via score
1034,rand,2,win via score
1035,rand,2,win via score
1036,rand,3,win via score
1037,nice,0,win via score
1038,rand,1,win via score
1039,rand,3,win via score
1040,nice,0,win via score
