,player type,player,result
13029,approx q learning,0,turned flower
13030,approx q learning,0,turned flower
13031,approx q learning,0,turned flower
13032,approx q learning,0,win challange
13033,approx q learning,0,turned flower
13034,approx q learning,0,lose challange
13035,approx q learning,0,turned flower
13036,approx q learning,0,lose game
13037,"smart 2: 0, 0.6",3,self lose challange
13038,"smart 2: 0, 0.4",1,self lose challange
13039,"smart 2: 0, 0.6",3,self lose challange
13040,"smart 2: 2, 0.6",2,turned flower
13041,"smart 2: 2, 0.6",2,lose challange
13042,"smart 2: 0, 0.6",3,turned flower
13043,"smart 2: 0, 0.6",3,turned flower
13044,"smart 2: 0, 0.6",3,win challange
13045,"smart 2: 0, 0.4",1,self lose challange
13046,"smart 2: 2, 0.6",2,self lose challange
13047,"smart 2: 0, 0.4",1,turned flower
13048,"smart 2: 0, 0.4",1,turned flower
13049,"smart 2: 0, 0.4",1,win challange
13050,"smart 2: 2, 0.6",2,self lose challange
13051,"smart 2: 0, 0.6",3,self lose challange
13052,"smart 2: 0, 0.6",3,turned flower
13053,"smart 2: 0, 0.6",3,turned flower
13054,"smart 2: 0, 0.6",3,win challange
13055,"smart 2: 0, 0.6",3,self lose challange
13056,"smart 2: 0, 0.4",1,self lose challange
13057,"smart 2: 0, 0.4",1,self lose challange
13058,"smart 2: 0, 0.4",1,turned flower
13059,"smart 2: 0, 0.4",1,turned flower
13060,"smart 2: 0, 0.4",1,lose challange
13061,approx q learning,0,turned flower
13062,approx q learning,0,lose challange
13063,approx q learning,0,turned flower
13064,approx q learning,0,lose challange
13065,"smart 2: 2, 0.6",2,self lose challange
13066,"smart 2: 0, 0.4",1,self lose game
13067,"smart 2: 0, 0.6",3,self lose challange
13068,"smart 2: 2, 0.6",2,self lose challange
13069,approx q learning,0,turned flower
13070,approx q learning,0,turned flower
13071,approx q learning,0,lose challange
13072,"smart 2: 0, 0.6",3,self lose challange
13073,approx q learning,0,turned flower
13074,approx q learning,0,win challange
13075,approx q learning,0,turned flower
13076,approx q learning,0,turned flower
13077,approx q learning,0,win challange
13078,"smart 2: 0, 0.4",1,self lose challange
13079,approx q learning,0,turned flower
13080,approx q learning,0,lose challange
13081,approx q learning,0,turned flower
13082,approx q learning,0,turned flower
13083,approx q learning,0,turned flower
13084,approx q learning,0,win challange
13085,approx q learning,0,turned flower
13086,approx q learning,0,turned flower
13087,approx q learning,0,lose challange
13088,approx q learning,0,turned flower
13089,approx q learning,0,lose challange
13090,approx q learning,0,turned flower
13091,approx q learning,0,lose game
13092,"smart 2: 2, 0.6",2,self lose challange
13093,"smart 2: 2, 0.6",2,turned flower
13094,"smart 2: 2, 0.6",2,turned flower
13095,"smart 2: 2, 0.6",2,turned flower
13096,"smart 2: 2, 0.6",2,win challange
13097,"smart 2: 0, 0.4",1,self lose challange
13098,"smart 2: 0, 0.6",3,turned flower
13099,"smart 2: 0, 0.6",3,win challange
13100,"smart 2: 0, 0.4",1,turned flower
13101,"smart 2: 0, 0.4",1,self lose challange
13102,"smart 2: 0, 0.6",3,turned flower
13103,"smart 2: 0, 0.6",3,turned flower
13104,"smart 2: 0, 0.6",3,win challange
13105,approx q learning,0,turned flower
13106,approx q learning,0,turned flower
13107,approx q learning,0,turned flower
13108,approx q learning,0,lose challange
13109,approx q learning,0,turned flower
13110,approx q learning,0,lose challange
13111,"smart 2: 0, 0.6",3,self lose challange
13112,"smart 2: 0, 0.4",1,self lose challange
13113,approx q learning,0,turned flower
13114,approx q learning,0,turned flower
13115,approx q learning,0,lose challange
13116,approx q learning,0,turned flower
13117,approx q learning,0,turned flower
13118,approx q learning,0,win challange
13119,"smart 2: 0, 0.6",3,self lose challange
13120,"smart 2: 2, 0.6",2,turned flower
13121,"smart 2: 2, 0.6",2,turned flower
13122,"smart 2: 2, 0.6",2,lose challange
13123,approx q learning,0,turned flower
13124,approx q learning,0,lose game
13125,"smart 2: 0, 0.6",3,self lose challange
13126,"smart 2: 2, 0.6",2,turned flower
13127,"smart 2: 2, 0.6",2,turned flower
13128,"smart 2: 2, 0.6",2,win challange
13129,"smart 2: 0, 0.4",1,self lose challange
13130,"smart 2: 0, 0.6",3,turned flower
13131,"smart 2: 0, 0.6",3,turned flower
13132,"smart 2: 0, 0.6",3,lose game
13133,"smart 2: 2, 0.6",2,self lose challange
13134,"smart 2: 2, 0.6",2,win challange
13135,"smart 2: 0, 0.6",3,self lose challange
13136,approx q learning,0,turned flower
13137,approx q learning,0,lose challange
13138,approx q learning,0,turned flower
13139,approx q learning,0,turned flower
13140,approx q learning,0,turned flower
13141,approx q learning,0,turned flower
13142,approx q learning,0,lose challange
13143,approx q learning,0,turned flower
13144,approx q learning,0,turned flower
13145,approx q learning,0,turned flower
13146,approx q learning,0,win challange
13147,approx q learning,0,turned flower
13148,approx q learning,0,lose challange
13149,"smart 2: 0, 0.4",1,self lose challange
13150,approx q learning,0,turned flower
13151,approx q learning,0,turned flower
13152,approx q learning,0,lose game
13153,"smart 2: 0, 0.6",3,turned flower
13154,"smart 2: 0, 0.6",3,self lose challange
13155,"smart 2: 2, 0.6",2,self lose challange
13156,"smart 2: 0, 0.4",1,self lose challange
13157,"smart 2: 0, 0.6",3,turned flower
13158,"smart 2: 0, 0.6",3,turned flower
13159,"smart 2: 0, 0.6",3,win challange
13160,"smart 2: 0, 0.4",1,turned flower
13161,"smart 2: 0, 0.4",1,lose challange
13162,"smart 2: 2, 0.6",2,turned flower
13163,"smart 2: 2, 0.6",2,lose challange
13164,"smart 2: 0, 0.6",3,turned flower
13165,"smart 2: 0, 0.6",3,turned flower
13166,"smart 2: 0, 0.6",3,turned flower
13167,"smart 2: 0, 0.6",3,lose challange
13168,"smart 2: 0, 0.4",1,self lose game
13169,"smart 2: 2, 0.6",2,turned flower
13170,"smart 2: 2, 0.6",2,win challange
13171,"smart 2: 0, 0.6",3,self lose game
13172,"smart 2: 0, 0.4",1,self lose challange
13173,"smart 2: 0, 0.4",1,turned flower
13174,"smart 2: 0, 0.4",1,lose challange
13175,approx q learning,0,turned flower
13176,approx q learning,0,turned flower
13177,approx q learning,0,win challange
13178,"smart 2: 0, 0.4",1,turned flower
13179,"smart 2: 0, 0.4",1,lose challange
13180,"smart 2: 0, 0.4",1,self lose game
13181,approx q learning,0,turned flower
13182,approx q learning,0,turned flower
13183,approx q learning,0,lose challange
13184,"smart 2: 0, 0.6",3,self lose challange
13185,approx q learning,0,turned flower
13186,approx q learning,0,lose challange
13187,"smart 2: 0, 0.6",3,self lose challange
13188,"smart 2: 0, 0.6",3,turned flower
13189,"smart 2: 0, 0.6",3,turned flower
13190,"smart 2: 0, 0.6",3,win challange
13191,approx q learning,0,turned flower
13192,approx q learning,0,turned flower
13193,approx q learning,0,turned flower
13194,approx q learning,0,lose challange
13195,"smart 2: 0, 0.6",3,self lose challange
13196,"smart 2: 0, 0.6",3,turned flower
13197,"smart 2: 0, 0.6",3,turned flower
13198,"smart 2: 0, 0.6",3,win challange
13199,"smart 2: 0, 0.4",1,self lose challange
13200,approx q learning,0,turned flower
13201,approx q learning,0,turned flower
13202,approx q learning,0,lose challange
13203,"smart 2: 0, 0.4",1,turned flower
13204,"smart 2: 0, 0.4",1,turned flower
13205,"smart 2: 0, 0.4",1,turned flower
13206,"smart 2: 0, 0.4",1,turned flower
13207,"smart 2: 0, 0.4",1,win challange
13208,approx q learning,0,turned flower
13209,approx q learning,0,lose challange
13210,approx q learning,0,turned flower
13211,approx q learning,0,lose challange
13212,approx q learning,0,self lose game
13213,"smart 2: 0, 0.4",1,turned flower
13214,"smart 2: 0, 0.4",1,self lose challange
13215,"smart 2: 0, 0.4",1,turned flower
13216,"smart 2: 0, 0.4",1,lose challange
13217,"smart 2: 2, 0.6",2,self lose challange
13218,"smart 2: 0, 0.4",1,turned flower
13219,"smart 2: 0, 0.4",1,lose game
13220,"smart 2: 2, 0.6",2,win challange
13221,"smart 2: 0, 0.6",3,turned flower
13222,"smart 2: 0, 0.6",3,self lose challange
13223,"smart 2: 0, 0.6",3,self lose challange
13224,"smart 2: 0, 0.6",3,self lose challange
13225,"smart 2: 2, 0.6",2,turned flower
13226,"smart 2: 2, 0.6",2,win challange
13227,approx q learning,0,turned flower
13228,approx q learning,0,lose challange
13229,approx q learning,0,turned flower
13230,approx q learning,0,lose challange
13231,"smart 2: 0, 0.4",1,self lose challange
13232,approx q learning,0,turned flower
13233,approx q learning,0,turned flower
13234,approx q learning,0,win challange
13235,approx q learning,0,turned flower
13236,approx q learning,0,lose challange
13237,approx q learning,0,turned flower
13238,approx q learning,0,lose game
13239,"smart 2: 0, 0.4",1,self lose challange
13240,"smart 2: 2, 0.6",2,turned flower
13241,"smart 2: 2, 0.6",2,turned flower
13242,"smart 2: 2, 0.6",2,lose challange
13243,"smart 2: 0, 0.6",3,turned flower
13244,"smart 2: 0, 0.6",3,lose challange
13245,"smart 2: 0, 0.4",1,turned flower
13246,"smart 2: 0, 0.4",1,turned flower
13247,"smart 2: 0, 0.4",1,turned flower
13248,"smart 2: 0, 0.4",1,win challange
13249,"smart 2: 0, 0.6",3,turned flower
13250,"smart 2: 0, 0.6",3,turned flower
13251,"smart 2: 0, 0.6",3,turned flower
13252,"smart 2: 0, 0.6",3,turned flower
13253,"smart 2: 0, 0.6",3,win challange
13254,"smart 2: 0, 0.4",1,turned flower
13255,"smart 2: 0, 0.4",1,turned flower
13256,"smart 2: 0, 0.4",1,lose challange
13257,"smart 2: 2, 0.6",2,self lose challange
13258,"smart 2: 0, 0.4",1,turned flower
13259,"smart 2: 0, 0.4",1,turned flower
13260,"smart 2: 0, 0.4",1,win challange
13261,approx q learning,0,turned flower
13262,approx q learning,0,lose challange
13263,"smart 2: 0, 0.6",3,self lose challange
13264,approx q learning,0,turned flower
13265,approx q learning,0,lose challange
13266,approx q learning,0,turned flower
13267,approx q learning,0,lose challange
13268,"smart 2: 0, 0.4",1,self lose challange
13269,approx q learning,0,turned flower
13270,approx q learning,0,turned flower
13271,approx q learning,0,lose game
13272,"smart 2: 0, 0.6",3,self lose challange
13273,"smart 2: 0, 0.4",1,turned flower
13274,"smart 2: 0, 0.4",1,turned flower
13275,"smart 2: 0, 0.4",1,win challange
13276,"smart 2: 0, 0.6",3,turned flower
13277,"smart 2: 0, 0.6",3,turned flower
13278,"smart 2: 0, 0.6",3,lose challange
13279,"smart 2: 0, 0.6",3,self lose game
13280,"smart 2: 2, 0.6",2,turned flower
13281,"smart 2: 2, 0.6",2,turned flower
13282,"smart 2: 2, 0.6",2,lose challange
13283,"smart 2: 0, 0.4",1,turned flower
13284,"smart 2: 0, 0.4",1,win challange
13285,"smart 2: 0, 0.4",1,self lose challange
13286,approx q learning,0,turned flower
13287,approx q learning,0,turned flower
13288,approx q learning,0,lose challange
13289,"smart 2: 0, 0.4",1,self lose challange
13290,approx q learning,0,turned flower
13291,approx q learning,0,turned flower
13292,approx q learning,0,lose challange
13293,"smart 2: 0, 0.4",1,turned flower
13294,"smart 2: 0, 0.4",1,self lose challange
13295,"smart 2: 0, 0.4",1,turned flower
13296,"smart 2: 0, 0.4",1,lose game
13297,approx q learning,0,turned flower
13298,approx q learning,0,turned flower
13299,approx q learning,0,lose challange
13300,approx q learning,0,turned flower
13301,approx q learning,0,lose game
13302,"smart 2: 2, 0.6",2,turned flower
13303,"smart 2: 2, 0.6",2,turned flower
13304,"smart 2: 2, 0.6",2,win challange
13305,"smart 2: 0, 0.6",3,self lose challange
13306,"smart 2: 2, 0.6",2,turned flower
13307,"smart 2: 2, 0.6",2,win challange
13308,"smart 2: 2, 0.6",2,turned flower
13309,"smart 2: 2, 0.6",2,self lose challange
13310,approx q learning,0,turned flower
13311,approx q learning,0,turned flower
13312,approx q learning,0,turned flower
13313,approx q learning,0,lose challange
13314,approx q learning,0,turned flower
13315,approx q learning,0,lose challange
13316,approx q learning,0,turned flower
13317,approx q learning,0,turned flower
13318,approx q learning,0,turned flower
13319,approx q learning,0,lose challange
13320,approx q learning,0,turned flower
13321,approx q learning,0,lose game
13322,"smart 2: 2, 0.6",2,turned flower
13323,"smart 2: 2, 0.6",2,lose challange
13324,"smart 2: 0, 0.4",1,self lose challange
13325,"smart 2: 2, 0.6",2,turned flower
13326,"smart 2: 2, 0.6",2,lose challange
13327,"smart 2: 0, 0.4",1,self lose challange
13328,"smart 2: 0, 0.4",1,turned flower
13329,"smart 2: 0, 0.4",1,lose challange
13330,"smart 2: 2, 0.6",2,self lose game
13331,"smart 2: 0, 0.6",3,win challange
13332,"smart 2: 0, 0.6",3,turned flower
13333,"smart 2: 0, 0.6",3,self lose challange
13334,"smart 2: 0, 0.6",3,turned flower
13335,"smart 2: 0, 0.6",3,self lose challange
13336,"smart 2: 0, 0.6",3,self lose challange
13337,"smart 2: 0, 0.4",1,turned flower
13338,"smart 2: 0, 0.4",1,win challange
13339,"smart 2: 0, 0.4",1,win challange
13340,"smart 2: 0, 0.4",1,turned flower
13341,"smart 2: 0, 0.4",1,turned flower
13342,"smart 2: 0, 0.4",1,turned flower
13343,"smart 2: 0, 0.4",1,lose challange
13344,"smart 2: 2, 0.6",2,turned flower
13345,"smart 2: 2, 0.6",2,lose challange
13346,approx q learning,0,turned flower
13347,approx q learning,0,turned flower
13348,approx q learning,0,win challange
13349,"smart 2: 0, 0.4",1,self lose challange
13350,approx q learning,0,turned flower
13351,approx q learning,0,lose challange
13352,approx q learning,0,turned flower
13353,approx q learning,0,lose challange
13354,"smart 2: 0, 0.6",3,turned flower
13355,"smart 2: 0, 0.6",3,turned flower
13356,"smart 2: 0, 0.6",3,turned flower
13357,"smart 2: 0, 0.6",3,win challange
13358,approx q learning,0,turned flower
13359,approx q learning,0,lose challange
13360,"smart 2: 0, 0.4",1,self lose challange
13361,approx q learning,0,turned flower
13362,approx q learning,0,turned flower
13363,approx q learning,0,turned flower
13364,approx q learning,0,lose game
13365,"smart 2: 0, 0.6",3,self lose challange
13366,"smart 2: 0, 0.4",1,turned flower
13367,"smart 2: 0, 0.4",1,turned flower
13368,"smart 2: 0, 0.4",1,lose game
13369,"smart 2: 0, 0.6",3,turned flower
13370,"smart 2: 0, 0.6",3,win challange
13371,"smart 2: 0, 0.4",1,self lose challange
13372,approx q learning,0,turned flower
13373,approx q learning,0,lose challange
13374,approx q learning,0,turned flower
13375,approx q learning,0,turned flower
13376,approx q learning,0,turned flower
13377,approx q learning,0,lose challange
13378,approx q learning,0,turned flower
13379,approx q learning,0,lose challange
13380,"smart 2: 0, 0.6",3,turned flower
13381,"smart 2: 0, 0.6",3,lose challange
13382,approx q learning,0,turned flower
13383,approx q learning,0,lose game
13384,"smart 2: 0, 0.6",3,turned flower
13385,"smart 2: 0, 0.6",3,turned flower
13386,"smart 2: 0, 0.6",3,lose challange
13387,"smart 2: 0, 0.6",3,turned flower
13388,"smart 2: 0, 0.6",3,lose challange
13389,"smart 2: 0, 0.6",3,self lose game
13390,"smart 2: 0, 0.4",1,self lose challange
13391,"smart 2: 0, 0.4",1,self lose challange
13392,"smart 2: 2, 0.6",2,self lose challange
13393,"smart 2: 0, 0.4",1,turned flower
13394,"smart 2: 0, 0.4",1,win challange
13395,"smart 2: 2, 0.6",2,turned flower
13396,"smart 2: 2, 0.6",2,win challange
13397,"smart 2: 2, 0.6",2,turned flower
13398,"smart 2: 2, 0.6",2,self lose challange
13399,"smart 2: 0, 0.4",1,turned flower
13400,"smart 2: 0, 0.4",1,win challange
13401,approx q learning,0,turned flower
13402,approx q learning,0,turned flower
13403,approx q learning,0,lose challange
13404,approx q learning,0,turned flower
13405,approx q learning,0,turned flower
13406,approx q learning,0,lose challange
13407,"smart 2: 0, 0.4",1,self lose challange
13408,approx q learning,0,turned flower
13409,approx q learning,0,lose challange
13410,"smart 2: 0, 0.6",3,turned flower
13411,"smart 2: 0, 0.6",3,turned flower
13412,"smart 2: 0, 0.6",3,turned flower
13413,"smart 2: 0, 0.6",3,win challange
13414,approx q learning,0,turned flower
13415,approx q learning,0,turned flower
13416,approx q learning,0,lose game
13417,"smart 2: 2, 0.6",2,self lose challange
13418,"smart 2: 2, 0.6",2,turned flower
13419,"smart 2: 2, 0.6",2,turned flower
13420,"smart 2: 2, 0.6",2,lose challange
13421,"smart 2: 0, 0.6",3,turned flower
13422,"smart 2: 0, 0.6",3,self lose challange
13423,"smart 2: 0, 0.4",1,turned flower
13424,"smart 2: 0, 0.4",1,lose challange
13425,"smart 2: 0, 0.4",1,self lose challange
13426,"smart 2: 0, 0.6",3,turned flower
13427,"smart 2: 0, 0.6",3,turned flower
13428,"smart 2: 0, 0.6",3,win challange
13429,approx q learning,0,turned flower
13430,approx q learning,0,turned flower
13431,approx q learning,0,lose challange
13432,approx q learning,0,turned flower
13433,approx q learning,0,turned flower
13434,approx q learning,0,lose challange
13435,"smart 2: 0, 0.4",1,turned flower
13436,"smart 2: 0, 0.4",1,lose challange
13437,approx q learning,0,turned flower
13438,approx q learning,0,turned flower
13439,approx q learning,0,lose challange
13440,"smart 2: 0, 0.4",1,turned flower
13441,"smart 2: 0, 0.4",1,lose challange
13442,approx q learning,0,turned flower
13443,approx q learning,0,turned flower
13444,approx q learning,0,turned flower
13445,approx q learning,0,turned flower
13446,approx q learning,0,lose game
13447,"smart 2: 0, 0.6",3,self lose challange
13448,"smart 2: 0, 0.4",1,turned flower
13449,"smart 2: 0, 0.4",1,lose challange
13450,"smart 2: 0, 0.4",1,turned flower
13451,"smart 2: 0, 0.4",1,turned flower
13452,"smart 2: 0, 0.4",1,lose game
13453,"smart 2: 0, 0.6",3,self lose challange
13454,"smart 2: 0, 0.6",3,turned flower
13455,"smart 2: 0, 0.6",3,self lose challange
13456,"smart 2: 0, 0.6",3,win challange
13457,"smart 2: 0, 0.6",3,win challange
13458,"smart 2: 2, 0.6",2,turned flower
13459,"smart 2: 2, 0.6",2,turned flower
13460,"smart 2: 2, 0.6",2,lose challange
13461,"smart 2: 2, 0.6",2,turned flower
13462,"smart 2: 2, 0.6",2,turned flower
13463,"smart 2: 2, 0.6",2,lose challange
13464,"smart 2: 0, 0.4",1,self lose challange
13465,"smart 2: 2, 0.6",2,turned flower
13466,"smart 2: 2, 0.6",2,turned flower
13467,"smart 2: 2, 0.6",2,turned flower
13468,"smart 2: 2, 0.6",2,turned flower
13469,"smart 2: 2, 0.6",2,win challange
13470,"smart 2: 0, 0.4",1,self lose challange
13471,"smart 2: 0, 0.4",1,self lose challange
13472,"smart 2: 2, 0.6",2,turned flower
13473,"smart 2: 2, 0.6",2,turned flower
13474,"smart 2: 2, 0.6",2,turned flower
13475,"smart 2: 2, 0.6",2,lose challange
13476,"smart 2: 0, 0.4",1,turned flower
13477,"smart 2: 0, 0.4",1,lose game
13478,approx q learning,0,turned flower
13479,approx q learning,0,turned flower
13480,approx q learning,0,win challange
13481,"smart 2: 2, 0.6",2,turned flower
13482,"smart 2: 2, 0.6",2,lose game
13483,approx q learning,0,turned flower
13484,approx q learning,0,lose challange
13485,"smart 2: 0, 0.6",3,turned flower
13486,"smart 2: 0, 0.6",3,turned flower
13487,"smart 2: 0, 0.6",3,win challange
13488,approx q learning,0,turned flower
13489,approx q learning,0,lose challange
13490,approx q learning,0,win challange
13491,"smart 2: 0, 0.4",1,self lose challange
13492,approx q learning,0,turned flower
13493,approx q learning,0,turned flower
13494,approx q learning,0,lose challange
13495,approx q learning,0,turned flower
13496,approx q learning,0,lose challange
13497,"smart 2: 0, 0.4",1,turned flower
13498,"smart 2: 0, 0.4",1,turned flower
13499,"smart 2: 0, 0.4",1,lose challange
13500,approx q learning,0,turned flower
13501,approx q learning,0,turned flower
13502,approx q learning,0,turned flower
13503,approx q learning,0,lose challange
13504,approx q learning,0,self lose game
13505,"smart 2: 0, 0.4",1,turned flower
13506,"smart 2: 0, 0.4",1,turned flower
13507,"smart 2: 0, 0.4",1,win challange
13508,"smart 2: 2, 0.6",2,turned flower
13509,"smart 2: 2, 0.6",2,win challange
13510,"smart 2: 0, 0.6",3,self lose challange
13511,"smart 2: 0, 0.4",1,self lose challange
13512,"smart 2: 2, 0.6",2,self lose challange
13513,"smart 2: 0, 0.6",3,self lose challange
13514,"smart 2: 2, 0.6",2,turned flower
13515,"smart 2: 2, 0.6",2,turned flower
13516,"smart 2: 2, 0.6",2,win challange
13517,approx q learning,0,turned flower
13518,approx q learning,0,turned flower
13519,approx q learning,0,lose challange
13520,"smart 2: 2, 0.6",2,self lose challange
13521,"smart 2: 0, 0.4",1,turned flower
13522,"smart 2: 0, 0.4",1,turned flower
13523,"smart 2: 0, 0.4",1,turned flower
13524,"smart 2: 0, 0.4",1,win challange
13525,"smart 2: 2, 0.6",2,self lose challange
13526,"smart 2: 0, 0.4",1,self lose challange
13527,"smart 2: 0, 0.6",3,self lose challange
13528,approx q learning,0,turned flower
13529,approx q learning,0,turned flower
13530,approx q learning,0,lose challange
13531,approx q learning,0,turned flower
13532,approx q learning,0,lose challange
13533,"smart 2: 0, 0.6",3,self lose challange
13534,approx q learning,0,turned flower
13535,approx q learning,0,lose game
13536,"smart 2: 0, 0.6",3,self lose challange
13537,"smart 2: 2, 0.6",2,turned flower
13538,"smart 2: 2, 0.6",2,turned flower
13539,"smart 2: 2, 0.6",2,lose challange
13540,"smart 2: 0, 0.4",1,self lose challange
13541,"smart 2: 0, 0.6",3,turned flower
13542,"smart 2: 0, 0.6",3,turned flower
13543,"smart 2: 0, 0.6",3,win challange
13544,"smart 2: 2, 0.6",2,turned flower
13545,"smart 2: 2, 0.6",2,turned flower
13546,"smart 2: 2, 0.6",2,win challange
13547,"smart 2: 0, 0.4",1,turned flower
13548,"smart 2: 0, 0.4",1,turned flower
13549,"smart 2: 0, 0.4",1,win challange
13550,approx q learning,0,turned flower
13551,approx q learning,0,turned flower
13552,approx q learning,0,lose challange
13553,"smart 2: 0, 0.4",1,turned flower
13554,"smart 2: 0, 0.4",1,lose challange
13555,approx q learning,0,turned flower
13556,approx q learning,0,lose challange
13557,approx q learning,0,turned flower
13558,approx q learning,0,lose challange
13559,approx q learning,0,self lose game
13560,"smart 2: 0, 0.6",3,self lose challange
13561,"smart 2: 0, 0.4",1,self lose challange
13562,"smart 2: 0, 0.6",3,turned flower
13563,"smart 2: 0, 0.6",3,turned flower
13564,"smart 2: 0, 0.6",3,win challange
13565,"smart 2: 0, 0.6",3,self lose challange
13566,"smart 2: 0, 0.4",1,turned flower
13567,"smart 2: 0, 0.4",1,self lose challange
13568,"smart 2: 0, 0.6",3,turned flower
13569,"smart 2: 0, 0.6",3,turned flower
13570,"smart 2: 0, 0.6",3,win challange
13571,approx q learning,0,turned flower
13572,approx q learning,0,turned flower
13573,approx q learning,0,lose challange
13574,approx q learning,0,turned flower
13575,approx q learning,0,lose challange
13576,"smart 2: 2, 0.6",2,turned flower
13577,"smart 2: 2, 0.6",2,turned flower
13578,"smart 2: 2, 0.6",2,turned flower
13579,"smart 2: 2, 0.6",2,turned flower
13580,"smart 2: 2, 0.6",2,lose challange
13581,approx q learning,0,turned flower
13582,approx q learning,0,lose challange
13583,"smart 2: 0, 0.4",1,self lose challange
13584,"smart 2: 2, 0.6",2,self lose challange
13585,"smart 2: 0, 0.4",1,turned flower
13586,"smart 2: 0, 0.4",1,turned flower
13587,"smart 2: 0, 0.4",1,lose challange
13588,"smart 2: 0, 0.4",1,turned flower
13589,"smart 2: 0, 0.4",1,lose challange
13590,"smart 2: 0, 0.4",1,turned flower
13591,"smart 2: 0, 0.4",1,turned flower
13592,"smart 2: 0, 0.4",1,turned flower
13593,"smart 2: 0, 0.4",1,lose game
13594,approx q learning,0,turned flower
13595,approx q learning,0,turned flower
13596,approx q learning,0,lose game
13597,"smart 2: 0, 0.6",3,turned flower
13598,"smart 2: 0, 0.6",3,win challange
13599,"smart 2: 0, 0.6",3,self lose challange
13600,"smart 2: 0, 0.6",3,turned flower
13601,"smart 2: 0, 0.6",3,win challange
13602,approx q learning,0,turned flower
13603,approx q learning,0,lose challange
13604,"smart 2: 0, 0.4",1,turned flower
13605,"smart 2: 0, 0.4",1,turned flower
13606,"smart 2: 0, 0.4",1,turned flower
13607,"smart 2: 0, 0.4",1,lose challange
13608,"smart 2: 2, 0.6",2,turned flower
13609,"smart 2: 2, 0.6",2,lose challange
13610,approx q learning,0,turned flower
13611,approx q learning,0,turned flower
13612,approx q learning,0,turned flower
13613,approx q learning,0,turned flower
13614,approx q learning,0,lose challange
13615,"smart 2: 2, 0.6",2,turned flower
13616,"smart 2: 2, 0.6",2,turned flower
13617,"smart 2: 2, 0.6",2,turned flower
13618,"smart 2: 2, 0.6",2,lose challange
13619,"smart 2: 0, 0.6",3,turned flower
13620,"smart 2: 0, 0.6",3,turned flower
13621,"smart 2: 0, 0.6",3,turned flower
13622,"smart 2: 0, 0.6",3,turned flower
13623,"smart 2: 0, 0.6",3,win challange
13624,"smart 2: 2, 0.6",2,turned flower
13625,"smart 2: 2, 0.6",2,turned flower
13626,"smart 2: 2, 0.6",2,lose challange
13627,"smart 2: 0, 0.4",1,self lose challange
13628,approx q learning,0,turned flower
13629,approx q learning,0,turned flower
13630,approx q learning,0,turned flower
13631,approx q learning,0,win challange
13632,"smart 2: 2, 0.6",2,turned flower
13633,"smart 2: 2, 0.6",2,lose game
13634,approx q learning,0,turned flower
13635,approx q learning,0,turned flower
13636,approx q learning,0,turned flower
13637,approx q learning,0,turned flower
13638,approx q learning,0,lose challange
13639,approx q learning,0,turned flower
13640,approx q learning,0,turned flower
13641,approx q learning,0,win challange
13642,approx q learning,0,turned flower
13643,approx q learning,0,lose challange
13644,approx q learning,0,turned flower
13645,approx q learning,0,turned flower
13646,approx q learning,0,turned flower
13647,approx q learning,0,lose challange
13648,"smart 2: 0, 0.4",1,turned flower
13649,"smart 2: 0, 0.4",1,turned flower
13650,"smart 2: 0, 0.4",1,lose challange
13651,approx q learning,0,turned flower
13652,approx q learning,0,turned flower
13653,approx q learning,0,turned flower
13654,approx q learning,0,lose challange
13655,"smart 2: 0, 0.4",1,turned flower
13656,"smart 2: 0, 0.4",1,turned flower
13657,"smart 2: 0, 0.4",1,lose challange
13658,approx q learning,0,turned flower
13659,approx q learning,0,turned flower
13660,approx q learning,0,turned flower
13661,approx q learning,0,lose game
13662,"smart 2: 0, 0.4",1,turned flower
13663,"smart 2: 0, 0.4",1,turned flower
13664,"smart 2: 0, 0.4",1,lose challange
13665,"smart 2: 0, 0.6",3,self lose challange
13666,"smart 2: 2, 0.6",2,self lose challange
13667,"smart 2: 0, 0.6",3,turned flower
13668,"smart 2: 0, 0.6",3,self lose challange
13669,"smart 2: 2, 0.6",2,self lose challange
13670,"smart 2: 2, 0.6",2,turned flower
13671,"smart 2: 2, 0.6",2,self lose challange
13672,"smart 2: 0, 0.4",1,self lose game
13673,"smart 2: 2, 0.6",2,win challange
13674,"smart 2: 0, 0.6",3,self lose challange
13675,"smart 2: 0, 0.6",3,win challange
13676,"smart 2: 2, 0.6",2,turned flower
13677,"smart 2: 2, 0.6",2,win challange
13678,approx q learning,0,turned flower
13679,approx q learning,0,turned flower
13680,approx q learning,0,turned flower
13681,approx q learning,0,turned flower
13682,approx q learning,0,turned flower
13683,approx q learning,0,lose challange
13684,approx q learning,0,turned flower
13685,approx q learning,0,lose challange
13686,approx q learning,0,turned flower
13687,approx q learning,0,turned flower
13688,approx q learning,0,lose challange
13689,"smart 2: 0, 0.4",1,self lose challange
13690,"smart 2: 0, 0.6",3,turned flower
13691,"smart 2: 0, 0.6",3,self lose challange
13692,approx q learning,0,turned flower
13693,approx q learning,0,lose game
13694,"smart 2: 2, 0.6",2,self lose challange
13695,"smart 2: 0, 0.6",3,self lose challange
13696,"smart 2: 0, 0.4",1,self lose challange
13697,"smart 2: 0, 0.6",3,self lose challange
13698,"smart 2: 0, 0.4",1,self lose challange
